set_id,month,card_number,card_name,rarity,raw_price,psa_10_price,psa_9_price,tag_10_price,ace_10_price,cgc_10_price,bgs_10_price,bgs_10_black_label_price,cgc_10_pristine_price
sv8.5,2025-03,066,Bronzor [Master Ball],master_ball_rare,4.40,,,,,,,,
sv8.5,2025-03,152,Wellspring Mask Ogerpon ex,special_illustration_rare,28.00,70.00,30.00,,,,,,
sv8.5,2025-03,163,Pecharunt ex,special_illustration_rare,49.99,192.50,50.00,,,,,,
sv8.5,2025-03,177,Teal Mask Ogerpon ex,hyper_rare,14.72,102.61,35.00,,,,,,
sv8.5,2025-03,037,Dusknoir [Master Ball],master_ball_rare,12.00,,,,,,,,
sv8.5,2025-03,072,Drakloak [Master Ball],master_ball_rare,13.85,,,,,,,,
sv8.5,2025-03,033,Espeon [Master Ball],master_ball_rare,50.84,,,,,,,,
sv8.5,2025-03,080,Dudunsparce [Master Ball],master_ball_rare,10.75,,,,,,,,
sv8.5,2025-03,087,Shaymin [Master Ball],master_ball_rare,10.60,,,,,,,,
sv8.5,2025-03,088,Furfrou [Master Ball],master_ball_rare,9.09,,,,,,,,
sv8.5,2025-03,011,Hydrapple ex,double_rare,1.89,,,,,,,,
sv8.5,2025-03,058,Cornerstone Mask Ogerpon ex,double_rare,1.99,,,,,,,,
sv8.5,2025-03,138,Giacomo,ultra_rare,2.24,,,,,,,,
sv8.5,2025-03,169,Terapagos ex,special_illustration_rare,59.99,316.23,86.54,,,,,,
sv8.5,2025-03,062,Houndour [Master Ball],master_ball_rare,6.96,,,,,,,,
sv8.5,2025-03,077,Hoothoot [Master Ball],master_ball_rare,5.99,,,,,,,,
sv8.5,2025-03,086,Regigigas [Master Ball],master_ball_rare,7.26,,,,,,,,
sv8.5,2025-03,076,Snorlax ex,double_rare,4.02,,,,,,,,
sv8.5,2025-03,143,Tyme,ultra_rare,1.61,,,,,,,,
sv8.5,2025-03,007,Cottonee [Master Ball],master_ball_rare,4.68,,,,,,,,
sv8.5,2025-03,047,Larvitar [Master Ball],master_ball_rare,8.23,,,,,,,,
sv8.5,2025-03,054,Bloodmoon Ursaluna [Master Ball],master_ball_rare,9.23,,,,,,,,
sv8.5,2025-03,063,Houndoom [Master Ball],master_ball_rare,16.40,,,,,,,,
sv8.5,2025-03,078,Noctowl [Master Ball],master_ball_rare,13.73,,,,,,,,
sv8.5,2025-03,079,Dunsparce [Master Ball],master_ball_rare,4.50,,,,,,,,
sv8.5,2025-03,153,Jolteon ex,special_illustration_rare,250.00,816.77,262.00,,,,,,
sv8.5,2025-03,156,Sylveon ex,special_illustration_rare,435.00,1204.80,432.50,,,,,,
sv8.5,2025-03,013,Flareon [Master Ball],master_ball_rare,44.00,,,,,,,,
sv8.5,2025-03,045,Fezandipiti [Master Ball],master_ball_rare,10.97,,,,,,,,
sv8.5,2025-03,031,Iron Hands ex,double_rare,2.42,,,,,,,,
sv8.5,2025-03,032,Iron Thorns ex,double_rare,2.46,,,,,,,,
sv8.5,2025-03,056,Sandy Shocks ex,double_rare,1.57,,,,,,,,
sv8.5,2025-03,135,Brassius,ultra_rare,2.99,,,,,,,,
sv8.5,2025-03,147,Ceruledge ex,special_illustration_rare,205.06,770.00,203.33,,,,,,
sv8.5,2025-03,128,Scoop Up Cyclone,ace_spec_rare,1.63,,,,,,,,
sv8.5,2025-03,016,Pyroar [Master Ball],master_ball_rare,5.12,,,,,,,,
sv8.5,2025-03,025,Glaceon [Master Ball],master_ball_rare,38.16,,,,,,,,
sv8.5,2025-03,053,Hippowdon [Master Ball],master_ball_rare,7.34,,,,,,,,
sv8.5,2025-03,075,Eevee ex,double_rare,10.50,,,,,,,,
sv8.5,2025-03,132,Amarys,ultra_rare,2.79,,,,,,,,
sv8.5,2025-03,144,Leafeon ex,special_illustration_rare,349.38,915.00,375.00,,,,,,
sv8.5,2025-03,150,Glaceon ex,special_illustration_rare,313.99,875.50,305.00,,,,,,
sv8.5,2025-03,174,Kieran,special_illustration_rare,38.00,173.75,56.00,,,,,,
sv8.5,2025-03,020,Goldeen [Master Ball],master_ball_rare,7.44,,,,,,,,
sv8.5,2025-03,048,Pupitar [Master Ball],master_ball_rare,9.92,,,,,,,,
sv8.5,2025-03,157,Iron Valiant ex,special_illustration_rare,59.99,299.00,70.69,,,,,,
sv8.5,2025-03,160,Cornerstone Mask Ogerpon ex,special_illustration_rare,28.49,124.75,31.00,,,,,,
sv8.5,2025-03,026,Glaceon ex,double_rare,4.49,,,,,,,,
sv8.5,2025-03,149,Vaporeon ex,special_illustration_rare,263.00,1276.00,291.00,,,,,,
sv8.5,2025-03,165,Dragapult ex,special_illustration_rare,155.00,430.00,161.50,,,,,,
sv8.5,2025-03,030,Jolteon ex,double_rare,5.34,,,,,,,,
sv8.5,2025-03,039,Aromatisse [Master Ball],master_ball_rare,6.34,,,,,,,,
sv8.5,2025-03,040,Sylveon [Master Ball],master_ball_rare,45.78,,,,,,,,
sv8.5,2025-03,057,Okidogi [Master Ball],master_ball_rare,10.62,,,,,,,,
sv8.5,2025-03,164,Gholdengo ex,special_illustration_rare,79.00,386.59,85.01,,,,,,
sv8.5,2025-03,168,Bloodmoon Ursaluna ex,special_illustration_rare,88.04,459.91,111.11,,,,,,
sv8.5,2025-03,178,Walking Wake ex,hyper_rare,15.93,125.00,16.85,,,,,,
sv8.5,2025-03,024,Suicune [Master Ball],master_ball_rare,27.12,,,,,,,,
sv8.5,2025-03,090,Noibat [Master Ball],master_ball_rare,5.50,,,,,,,,
sv8.5,2025-03,010,Dipplin [Master Ball],master_ball_rare,5.89,,,,,,,,
sv8.5,2025-03,018,Slowpoke [Master Ball],master_ball_rare,13.38,,,,,,,,
sv8.5,2025-03,052,Hippopotas [Master Ball],master_ball_rare,4.88,,,,,,,,
sv8.5,2025-03,061,Sneasel [Master Ball],master_ball_rare,6.98,,,,,,,,
sv8.5,2025-03,119,Prime Catcher,ace_spec_rare,2.10,,,,,,,,
sv8.5,2025-03,060,Umbreon ex,double_rare,8.50,,,,,,,,
sv8.5,2025-04,179,Pikachu ex,hyper_rare,67.00,418.04,82.50,,,,,,
sv8.5,2025-04,038,Spritzee [Master Ball],master_ball_rare,5.05,,,,,,,,
sv8.5,2025-04,049,Groudon [Master Ball],master_ball_rare,18.68,,,,,,,,
sv8.5,2025-04,056,Sandy Shocks ex,double_rare,1.79,,,,,,,,
sv8.5,2025-04,087,Shaymin [Master Ball],master_ball_rare,9.59,,,,,,,,
sv8.5,2025-04,011,Hydrapple ex,double_rare,1.99,,,,,,,,
sv8.5,2025-04,041,Sylveon ex,double_rare,5.33,,,,,,,,
sv8.5,2025-04,037,Dusknoir [Master Ball],master_ball_rare,12.50,,,,,,,,
sv8.5,2025-04,072,Drakloak [Master Ball],master_ball_rare,12.72,,,,,,,,
sv8.5,2025-04,084,Lopunny [Master Ball],master_ball_rare,11.47,,,,,,,,
sv8.5,2025-04,028,Pikachu ex,double_rare,4.39,,,,,,,,
sv8.5,2025-04,165,Dragapult ex,special_illustration_rare,139.41,315.00,153.24,,,,,,
sv8.5,2025-04,021,Seaking [Master Ball],master_ball_rare,5.13,,,,,,,,
sv8.5,2025-04,026,Glaceon ex,double_rare,5.20,,,,,,,,
sv8.5,2025-04,060,Umbreon ex,double_rare,8.46,,,,,,,,
sv8.5,2025-04,073,Dragapult ex,double_rare,3.97,,,,,,,,
sv8.5,2025-04,117,Maximum Belt,ace_spec_rare,1.99,,,,,,,,
sv8.5,2025-04,119,Prime Catcher,ace_spec_rare,2.63,,,,,,,,
sv8.5,2025-04,171,Crispin,special_illustration_rare,49.22,140.75,56.50,,,,,,
sv8.5,2025-04,052,Hippopotas [Master Ball],master_ball_rare,4.92,,,,,,,,
sv8.5,2025-04,070,Archaludon [Master Ball],master_ball_rare,9.99,,,,,,,,
sv8.5,2025-04,035,Duskull [Master Ball],master_ball_rare,7.99,,,,,,,,
sv8.5,2025-04,036,Dusclops [Master Ball],master_ball_rare,6.18,,,,,,,,
sv8.5,2025-04,054,Bloodmoon Ursaluna [Master Ball],master_ball_rare,9.89,,,,,,,,
sv8.5,2025-04,089,Hawlucha [Master Ball],master_ball_rare,5.99,,,,,,,,
sv8.5,2025-04,132,Amarys,ultra_rare,2.50,,,,,,,,
sv8.5,2025-04,140,Mela,ultra_rare,3.00,,,,,,,,
sv8.5,2025-04,143,Tyme,ultra_rare,1.99,,,,,,,,
sv8.5,2025-04,152,Wellspring Mask Ogerpon ex,special_illustration_rare,29.09,168.50,32.00,,,,,,
sv8.5,2025-04,157,Iron Valiant ex,special_illustration_rare,66.48,238.50,67.50,,,,,,
sv8.5,2025-04,003,Pinsir [Master Ball],master_ball_rare,5.89,,,,,,,,
sv8.5,2025-04,034,Espeon ex,double_rare,5.22,,,,,,,,
sv8.5,2025-04,076,Snorlax ex,double_rare,3.64,,,,,,,,
sv8.5,2025-04,004,Budew [Master Ball],master_ball_rare,16.69,,,,,,,,
sv8.5,2025-04,042,Scream Tail [Master Ball],master_ball_rare,9.25,,,,,,,,
sv8.5,2025-04,078,Noctowl [Master Ball],master_ball_rare,14.15,,,,,,,,
sv8.5,2025-04,027,Wellspring Mask Ogerpon ex,double_rare,2.26,,,,,,,,
sv8.5,2025-04,008,Whimsicott [Master Ball],master_ball_rare,11.00,,,,,,,,
sv8.5,2025-04,017,Hearthflame Mask Ogerpon ex,double_rare,2.00,,,,,,,,
sv8.5,2025-04,032,Iron Thorns ex,double_rare,2.22,,,,,,,,
sv8.5,2025-04,163,Pecharunt ex,special_illustration_rare,50.00,192.50,34.03,,,,,,
sv8.5,2025-04,168,Bloodmoon Ursaluna ex,special_illustration_rare,80.00,405.43,101.00,,,,,,
sv8.5,2025-04,022,Vaporeon [Master Ball],master_ball_rare,40.93,,,,,,,,
sv8.5,2025-04,131,Treasure Tracker,ace_spec_rare,1.64,,,,,,,,
sv8.5,2025-04,156,Sylveon ex,special_illustration_rare,409.00,944.50,412.57,,,,,,
sv8.5,2025-04,169,Terapagos ex,special_illustration_rare,59.99,154.50,56.00,,,,,,
sv8.5,2025-04,066,Bronzor [Master Ball],master_ball_rare,4.68,,,,,,,,
sv8.5,2025-04,079,Dunsparce [Master Ball],master_ball_rare,5.37,,,,,,,,
sv8.5,2025-04,083,Buneary [Master Ball],master_ball_rare,4.76,,,,,,,,
sv8.5,2025-04,141,Ortega,ultra_rare,1.99,,,,,,,,
sv8.5,2025-04,015,Litleo [Master Ball],master_ball_rare,5.00,,,,,,,,
sv8.5,2025-04,062,Houndour [Master Ball],master_ball_rare,6.35,,,,,,,,
sv8.5,2025-04,090,Noibat [Master Ball],master_ball_rare,4.81,,,,,,,,
sv8.5,2025-04,001,Exeggcute [Master Ball],master_ball_rare,7.06,,,,,,,,
sv8.5,2025-04,007,Cottonee [Master Ball],master_ball_rare,5.00,,,,,,,,
sv8.5,2025-04,074,Eevee [Master Ball],master_ball_rare,21.94,,,,,,,,
sv8.5,2025-04,031,Iron Hands ex,double_rare,3.29,,,,,,,,
sv8.5,2025-04,051,Lucario ex,double_rare,2.08,,,,,,,,
sv8.5,2025-04,043,Flutter Mane [Master Ball],master_ball_rare,10.89,,,,,,,,
sv8.5,2025-04,128,Scoop Up Cyclone,ace_spec_rare,1.71,,,,,,,,
sv8.5,2025-04,167,Eevee ex,special_illustration_rare,203.81,736.03,182.50,,,,,,
sv8.5,2025-04,014,Flareon ex,double_rare,12.00,,,,,,,,
sv8.5,2025-04,092,Terapagos ex,double_rare,3.90,,,,,,,,
sv8.5,2025-04,162,Roaring Moon ex,special_illustration_rare,218.17,710.00,269.62,,,,,,
sv8.5,2025-04,176,Iron Leaves ex,hyper_rare,12.62,73.02,18.67,,,,,,
sv8.5,2025-04,069,Duraludon [Master Ball],master_ball_rare,7.99,,,,,,,,
sv8.5,2025-04,146,Flareon ex,special_illustration_rare,232.06,682.00,284.36,,,,,,
sv8.5,2025-04,150,Glaceon ex,special_illustration_rare,291.58,693.31,292.00,,,,,,
sv8.5,2025-04,077,Hoothoot [Master Ball],master_ball_rare,6.54,,,,,,,,
sv8.5,2025-04,091,Noivern ex,double_rare,2.37,,,,,,,,
sv8.5,2025-04,164,Gholdengo ex,special_illustration_rare,80.98,358.00,85.00,,,,,,
sv8.5,2025-04,009,Applin [Master Ball],master_ball_rare,5.70,,,,,,,,
sv8.5,2025-04,055,Great Tusk [Master Ball],master_ball_rare,9.48,,,,,,,,
sv8.5,2025-04,030,Jolteon ex,double_rare,5.70,,,,,,,,
sv8.5,2025-04,064,Tyranitar ex,double_rare,2.58,,,,,,,,
sv8.5,2025-04,178,Walking Wake ex,hyper_rare,14.68,125.00,21.19,,,,,,
sv8.5,2025-04,020,Goldeen [Master Ball],master_ball_rare,5.95,,,,,,,,
sv8.5,2025-04,053,Hippowdon [Master Ball],master_ball_rare,7.99,,,,,,,,
sv8.5,2025-04,012,Teal Mask Ogerpon ex,double_rare,3.55,,,,,,,,
sv8.5,2025-04,142,Raifort,ultra_rare,2.73,,,,,,,,
sv8.5,2025-04,174,Kieran,special_illustration_rare,41.99,207.50,42.35,,,,,,
sv8.5,2025-04,080,Dudunsparce [Master Ball],master_ball_rare,14.84,,,,,,,,
sv8.5,2025-04,085,Fan Rotom [Master Ball],master_ball_rare,8.89,,,,,,,,
sv8.5,2025-04,147,Ceruledge ex,special_illustration_rare,194.45,560.00,181.82,,,,,,
sv8.5,2025-04,177,Teal Mask Ogerpon ex,hyper_rare,15.63,135.00,21.50,,,,,,
sv8.5,2025-04,024,Suicune [Master Ball],master_ball_rare,25.10,,,,,,,,
sv8.5,2025-04,006,Leafeon ex,double_rare,5.37,,,,,,,,
sv8.5,2025-04,158,Iron Crown ex,special_illustration_rare,65.30,253.31,67.50,,,,,,
sv8.5,2025-04,040,Sylveon [Master Ball],master_ball_rare,47.23,,,,,,,,
sv8.5,2025-04,082,Lugia ex,double_rare,3.61,,,,,,,,
sv8.5,2025-04,086,Regigigas [Master Ball],master_ball_rare,7.03,,,,,,,,
sv8.5,2025-04,145,Teal Mask Ogerpon ex,special_illustration_rare,31.71,139.07,40.00,,,,,,
sv8.5,2025-04,154,Iron Hands ex,special_illustration_rare,60.23,260.00,50.81,,,,,,
sv8.5,2025-04,170,Amarys,special_illustration_rare,33.90,175.00,23.50,,,,,,
sv8.5,2025-04,047,Larvitar [Master Ball],master_ball_rare,7.69,,,,,,,,
sv8.5,2025-04,161,Umbreon ex,special_illustration_rare,1263.50,2862.50,1164.89,,,,,,
sv8.5,2025-04,013,Flareon [Master Ball],master_ball_rare,40.63,,,,,,,,
sv8.5,2025-04,018,Slowpoke [Master Ball],master_ball_rare,11.90,,,,,,,,
sv8.5,2025-04,019,Slowking [Master Ball],master_ball_rare,7.74,,,,,,,,
sv8.5,2025-04,081,Miltank [Master Ball],master_ball_rare,6.50,,,,,,,,
sv8.5,2025-04,149,Vaporeon ex,special_illustration_rare,285.29,999.50,289.22,,,,,,
sv8.5,2025-04,166,Raging Bolt ex,special_illustration_rare,115.46,424.00,130.00,,,,,,
sv8.5,2025-04,010,Dipplin [Master Ball],master_ball_rare,5.99,,,,,,,,
sv8.5,2025-04,048,Pupitar [Master Ball],master_ball_rare,9.05,,,,,,,,
sv8.5,2025-04,059,Umbreon [Master Ball],master_ball_rare,115.75,,,,,,,,
sv8.5,2025-04,063,Houndoom [Master Ball],master_ball_rare,16.77,,,,,,,,
sv8.5,2025-04,068,Heatran [Master Ball],master_ball_rare,6.08,,,,,,,,
sv8.5,2025-04,088,Furfrou [Master Ball],master_ball_rare,8.26,,,,,,,,
sv8.5,2025-04,075,Eevee ex,double_rare,10.47,,,,,,,,
sv8.5,2025-04,155,Espeon ex,special_illustration_rare,344.73,837.50,324.99,,,,,,
sv8.5,2025-04,016,Pyroar [Master Ball],master_ball_rare,5.26,,,,,,,,
sv8.5,2025-04,025,Glaceon [Master Ball],master_ball_rare,37.05,,,,,,,,
sv8.5,2025-04,039,Aromatisse [Master Ball],master_ball_rare,8.13,,,,,,,,
sv8.5,2025-04,067,Bronzong [Master Ball],master_ball_rare,7.79,,,,,,,,
sv8.5,2025-04,116,Max Rod,ace_spec_rare,2.84,,,,,,,,
sv8.5,2025-04,133,Atticus,ultra_rare,2.49,,,,,,,,
sv8.5,2025-04,144,Leafeon ex,special_illustration_rare,352.69,795.00,347.50,,,,,,
sv8.5,2025-04,151,Palafin ex,special_illustration_rare,91.40,392.98,101.75,,,,,,
sv8.5,2025-04,172,Drayton,special_illustration_rare,31.00,180.69,24.00,,,,,,
sv8.5,2025-04,029,Jolteon [Master Ball],master_ball_rare,31.96,,,,,,,,
sv8.5,2025-04,061,Sneasel [Master Ball],master_ball_rare,6.25,,,,,,,,
sv8.5,2025-04,065,Roaring Moon [Master Ball],master_ball_rare,15.26,,,,,,,,
sv8.5,2025-04,058,Cornerstone Mask Ogerpon ex,double_rare,2.32,,,,,,,,
sv8.5,2025-04,148,Hearthflame Mask Ogerpon ex,special_illustration_rare,28.98,96.00,25.00,,,,,,
sv8.5,2025-04,044,Munkidori [Master Ball],master_ball_rare,10.31,,,,,,,,
sv8.5,2025-04,050,Riolu [Master Ball],master_ball_rare,15.03,,,,,,,,
sv8.5,2025-04,071,Dreepy [Master Ball],master_ball_rare,11.00,,,,,,,,
sv8.5,2025-04,138,Giacomo,ultra_rare,2.22,,,,,,,,
sv8.5,2025-04,180,Terapagos ex,hyper_rare,17.50,96.50,21.50,,,,,,
sv8.5,2025-04,002,Exeggutor [Master Ball],master_ball_rare,14.78,,,,,,,,
sv8.5,2025-04,005,Leafeon [Master Ball],master_ball_rare,48.49,,,,,,,,
sv8.5,2025-04,033,Espeon [Master Ball],master_ball_rare,42.81,,,,,,,,
sv8.5,2025-04,057,Okidogi [Master Ball],master_ball_rare,7.96,,,,,,,,
sv8.5,2025-04,135,Brassius,ultra_rare,1.59,,,,,,,,
sv8.5,2025-04,153,Jolteon ex,special_illustration_rare,268.09,594.50,258.18,,,,,,
sv8.5,2025-04,159,Sandy Shocks ex,special_illustration_rare,49.10,202.50,42.00,,,,,,
sv8.5,2025-04,175,Lacey,special_illustration_rare,54.00,210.00,44.56,,,,,,
sv8.5,2025-04,045,Fezandipiti [Master Ball],master_ball_rare,9.45,,,,,,,,
sv8.5,2025-04,046,Iron Boulder [Master Ball],master_ball_rare,11.43,,,,,,,,
sv8.5,2025-04,160,Cornerstone Mask Ogerpon ex,special_illustration_rare,25.99,143.75,31.00,,,,,,
sv8.5,2025-05,179,Pikachu ex,hyper_rare,57.08,336.00,66.24,,,,,,
sv8.5,2025-05,153,Jolteon ex,special_illustration_rare,230.00,538.57,230.43,,,,,,
sv8.5,2025-05,040,Sylveon [Master Ball],master_ball_rare,44.52,,,,,,,,
sv8.5,2025-05,067,Bronzong [Master Ball],master_ball_rare,7.48,,,,,,,,
sv8.5,2025-05,092,Terapagos ex,double_rare,2.88,,,,,,,,
sv8.5,2025-05,007,Cottonee [Master Ball],master_ball_rare,5.33,,,,,,,,
sv8.5,2025-05,031,Iron Hands ex,double_rare,2.79,,,,,,,,
sv8.5,2025-05,132,Amarys,ultra_rare,2.50,,,,,,,,
sv8.5,2025-05,151,Palafin ex,special_illustration_rare,77.80,310.00,87.62,,,,,,
sv8.5,2025-05,156,Sylveon ex,special_illustration_rare,365.00,900.00,415.12,,,,,,
sv8.5,2025-05,008,Whimsicott [Master Ball],master_ball_rare,12.80,,,,,,,,
sv8.5,2025-05,022,Vaporeon [Master Ball],master_ball_rare,39.99,,,,,,,,
sv8.5,2025-05,033,Espeon [Master Ball],master_ball_rare,40.00,,,,,,,,
sv8.5,2025-05,028,Pikachu ex,double_rare,3.18,,,,,,,,
sv8.5,2025-05,135,Brassius,ultra_rare,1.97,,,,,,,,
sv8.5,2025-05,154,Iron Hands ex,special_illustration_rare,58.88,199.76,41.00,,,,,,
sv8.5,2025-05,176,Iron Leaves ex,hyper_rare,9.99,73.02,15.68,,,,,,
sv8.5,2025-05,180,Terapagos ex,hyper_rare,16.37,101.69,23.00,,,,,,
sv8.5,2025-05,065,Roaring Moon [Master Ball],master_ball_rare,16.00,,,,,,,,
sv8.5,2025-05,069,Duraludon [Master Ball],master_ball_rare,7.08,,,,,,,,
sv8.5,2025-05,011,Hydrapple ex,double_rare,1.94,,,,,,,,
sv8.5,2025-05,152,Wellspring Mask Ogerpon ex,special_illustration_rare,27.15,164.28,29.00,,,,,,
sv8.5,2025-05,177,Teal Mask Ogerpon ex,hyper_rare,13.69,99.25,13.50,,,,,,
sv8.5,2025-05,002,Exeggutor [Master Ball],master_ball_rare,14.00,,,,,,,,
sv8.5,2025-05,080,Dudunsparce [Master Ball],master_ball_rare,13.46,,,,,,,,
sv8.5,2025-05,026,Glaceon ex,double_rare,3.51,,,,,,,,
sv8.5,2025-05,005,Leafeon [Master Ball],master_ball_rare,33.10,,,,,,,,
sv8.5,2025-05,014,Flareon ex,double_rare,8.44,,,,,,,,
sv8.5,2025-05,001,Exeggcute [Master Ball],master_ball_rare,5.50,,,,,,,,
sv8.5,2025-05,015,Litleo [Master Ball],master_ball_rare,4.79,,,,,,,,
sv8.5,2025-05,029,Jolteon [Master Ball],master_ball_rare,33.11,,,,,,,,
sv8.5,2025-05,060,Umbreon ex,double_rare,6.09,,,,,,,,
sv8.5,2025-05,133,Atticus,ultra_rare,2.90,,,,,,,,
sv8.5,2025-05,166,Raging Bolt ex,special_illustration_rare,107.85,412.00,119.37,,,,,,
sv8.5,2025-05,077,Hoothoot [Master Ball],master_ball_rare,4.77,,,,,,,,
sv8.5,2025-05,088,Furfrou [Master Ball],master_ball_rare,6.99,,,,,,,,
sv8.5,2025-05,073,Dragapult ex,double_rare,3.25,,,,,,,,
sv8.5,2025-05,174,Kieran,special_illustration_rare,41.16,204.04,35.92,,,,,,
sv8.5,2025-05,084,Lopunny [Master Ball],master_ball_rare,8.03,,,,,,,,
sv8.5,2025-05,087,Shaymin [Master Ball],master_ball_rare,10.23,,,,,,,,
sv8.5,2025-05,159,Sandy Shocks ex,special_illustration_rare,47.50,154.93,40.00,,,,,,
sv8.5,2025-05,021,Seaking [Master Ball],master_ball_rare,4.52,,,,,,,,
sv8.5,2025-05,048,Pupitar [Master Ball],master_ball_rare,9.74,,,,,,,,
sv8.5,2025-05,078,Noctowl [Master Ball],master_ball_rare,13.25,,,,,,,,
sv8.5,2025-05,075,Eevee ex,double_rare,8.00,,,,,,,,
sv8.5,2025-05,091,Noivern ex,double_rare,1.99,,,,,,,,
sv8.5,2025-05,148,Hearthflame Mask Ogerpon ex,special_illustration_rare,27.49,96.00,22.64,,,,,,
sv8.5,2025-05,039,Aromatisse [Master Ball],master_ball_rare,6.50,,,,,,,,
sv8.5,2025-05,049,Groudon [Master Ball],master_ball_rare,14.43,,,,,,,,
sv8.5,2025-05,055,Great Tusk [Master Ball],master_ball_rare,8.99,,,,,,,,
sv8.5,2025-05,155,Espeon ex,special_illustration_rare,319.99,765.00,305.54,,,,,,
sv8.5,2025-05,043,Flutter Mane [Master Ball],master_ball_rare,10.47,,,,,,,,
sv8.5,2025-05,054,Bloodmoon Ursaluna [Master Ball],master_ball_rare,8.83,,,,,,,,
sv8.5,2025-05,090,Noibat [Master Ball],master_ball_rare,4.08,,,,,,,,
sv8.5,2025-05,131,Treasure Tracker,ace_spec_rare,1.60,,,,,,,,
sv8.5,2025-05,052,Hippopotas [Master Ball],master_ball_rare,2.75,,,,,,,,
sv8.5,2025-05,034,Espeon ex,double_rare,4.63,,,,,,,,
sv8.5,2025-05,058,Cornerstone Mask Ogerpon ex,double_rare,1.99,,,,,,,,
sv8.5,2025-05,161,Umbreon ex,special_illustration_rare,1100.00,2695.00,1145.00,,,,,,
sv8.5,2025-05,171,Crispin,special_illustration_rare,43.99,119.03,44.22,,,,,,
sv8.5,2025-05,016,Pyroar [Master Ball],master_ball_rare,4.75,,,,,,,,
sv8.5,2025-05,038,Spritzee [Master Ball],master_ball_rare,4.12,,,,,,,,
sv8.5,2025-05,076,Snorlax ex,double_rare,2.62,,,,,,,,
sv8.5,2025-05,169,Terapagos ex,special_illustration_rare,49.15,155.00,52.00,,,,,,
sv8.5,2025-05,178,Walking Wake ex,hyper_rare,9.28,123.33,15.47,,,,,,
sv8.5,2025-05,046,Iron Boulder [Master Ball],master_ball_rare,10.00,,,,,,,,
sv8.5,2025-05,050,Riolu [Master Ball],master_ball_rare,12.99,,,,,,,,
sv8.5,2025-05,063,Houndoom [Master Ball],master_ball_rare,15.92,,,,,,,,
sv8.5,2025-05,079,Dunsparce [Master Ball],master_ball_rare,4.83,,,,,,,,
sv8.5,2025-05,030,Jolteon ex,double_rare,4.74,,,,,,,,
sv8.5,2025-05,168,Bloodmoon Ursaluna ex,special_illustration_rare,85.22,334.15,99.99,,,,,,
sv8.5,2025-05,010,Dipplin [Master Ball],master_ball_rare,5.77,,,,,,,,
sv8.5,2025-05,019,Slowking [Master Ball],master_ball_rare,6.99,,,,,,,,
sv8.5,2025-05,145,Teal Mask Ogerpon ex,special_illustration_rare,30.71,123.67,37.55,,,,,,
sv8.5,2025-05,020,Goldeen [Master Ball],master_ball_rare,5.17,,,,,,,,
sv8.5,2025-05,062,Houndour [Master Ball],master_ball_rare,5.25,,,,,,,,
sv8.5,2025-05,081,Miltank [Master Ball],master_ball_rare,5.08,,,,,,,,
sv8.5,2025-05,138,Giacomo,ultra_rare,1.84,,,,,,,,
sv8.5,2025-05,142,Raifort,ultra_rare,1.95,,,,,,,,
sv8.5,2025-05,146,Flareon ex,special_illustration_rare,248.67,616.00,236.60,,,,,,
sv8.5,2025-05,164,Gholdengo ex,special_illustration_rare,76.07,353.33,79.85,,,,,,
sv8.5,2025-05,172,Drayton,special_illustration_rare,27.95,71.00,26.88,,,,,,
sv8.5,2025-05,044,Munkidori [Master Ball],master_ball_rare,10.74,,,,,,,,
sv8.5,2025-05,027,Wellspring Mask Ogerpon ex,double_rare,1.74,,,,,,,,
sv8.5,2025-05,056,Sandy Shocks ex,double_rare,1.93,,,,,,,,
sv8.5,2025-05,004,Budew [Master Ball],master_ball_rare,14.00,,,,,,,,
sv8.5,2025-05,143,Tyme,ultra_rare,1.95,,,,,,,,
sv8.5,2025-05,165,Dragapult ex,special_illustration_rare,120.20,235.93,165.00,,,,,,
sv8.5,2025-05,167,Eevee ex,special_illustration_rare,169.78,616.30,177.75,,,,,,
sv8.5,2025-05,047,Larvitar [Master Ball],master_ball_rare,5.50,,,,,,,,
sv8.5,2025-05,057,Okidogi [Master Ball],master_ball_rare,8.27,,,,,,,,
sv8.5,2025-05,170,Amarys,special_illustration_rare,34.32,120.00,24.75,,,,,,
sv8.5,2025-05,045,Fezandipiti [Master Ball],master_ball_rare,9.29,,,,,,,,
sv8.5,2025-05,059,Umbreon [Master Ball],master_ball_rare,96.10,,,,,,,,
sv8.5,2025-05,074,Eevee [Master Ball],master_ball_rare,16.27,,,,,,,,
sv8.5,2025-05,086,Regigigas [Master Ball],master_ball_rare,4.50,,,,,,,,
sv8.5,2025-05,006,Leafeon ex,double_rare,5.49,,,,,,,,
sv8.5,2025-05,017,Hearthflame Mask Ogerpon ex,double_rare,1.69,,,,,,,,
sv8.5,2025-05,032,Iron Thorns ex,double_rare,2.13,,,,,,,,
sv8.5,2025-05,082,Lugia ex,double_rare,3.00,,,,,,,,
sv8.5,2025-05,162,Roaring Moon ex,special_illustration_rare,190.45,715.50,268.00,,,,,,
sv8.5,2025-05,018,Slowpoke [Master Ball],master_ball_rare,7.86,,,,,,,,
sv8.5,2025-05,071,Dreepy [Master Ball],master_ball_rare,10.00,,,,,,,,
sv8.5,2025-05,042,Scream Tail [Master Ball],master_ball_rare,10.04,,,,,,,,
sv8.5,2025-05,128,Scoop Up Cyclone,ace_spec_rare,1.32,,,,,,,,
